Waktu,ACO_Pusat_Lat,ACO_Pusat_Lon,ACO_Area,GA_Sudut,GA_Arah,GA_Arah_Jarak,Anomali
2022-09-30 19:39:00,-8.009140832622963,114.1812790104475,31.775943850207018,129,Tenggara,10.64418701564678,Normal
2022-10-02 10:07:00,-8.045595230508807,114.2080836608827,312.96034221235715,126,Tenggara,7.543838062638347,Normal
2022-10-02 21:18:00,-8.003837694925195,112.9348997433124,61.086865044902524,182,Selatan,12.84174281312306,Normal
2022-10-03 01:38:00,-7.972056007868172,112.2964058616427,176.62316367800304,4,Utara,8.513039727077127,Normal
2022-10-05 06:43:00,-8.130804412010754,114.0641363771669,185.82309006659378,270,Barat,6.626563213805342,Normal
2022-10-05 07:42:00,-7.953120543989471,112.9306802578316,72.8689099743523,63,Timur Laut,6.854483250325318,Normal
2022-10-05 08:56:00,-7.885866609616146,112.9650242144303,205.98774733403812,189,Selatan,9.680626490348633,Normal
2022-10-05 17:27:00,-8.109960666189982,114.0703534888758,395.57034457800927,242,Barat Daya,8.269127450081323,Normal
2022-10-06 12:36:00,-7.974521101312773,113.0135680972796,118.75825300556808,296,Barat Laut,9.749903164684712,Normal
2022-10-07 06:27:00,-7.861608841845664,112.3284014357798,139.4414656184373,193,Selatan,10.95649664054863,Normal
2022-10-08 12:13:00,-7.941284632866044,112.9418820184221,72.45628331980754,200,Selatan,11.45766606515325,Normal
2022-10-10 00:20:00,-8.058897114579047,114.2336579152858,52.08169355512556,139,Tenggara,5.931056903145668,Normal
2022-10-10 22:32:00,-8.0869727131044,112.9488330641774,28.274333882308138,230,Barat Daya,7.562463446862965,Normal
2022-10-11 06:50:00,-8.042215094401644,112.9837314239681,140.40606947265704,217,Barat Daya,11.2571298770213,Normal
2022-10-12 02:13:00,-8.076293102586659,114.2488473489288,412.5333458021054,314,Barat Laut,7.537297243320893,Normal
2022-10-12 05:59:00,-7.890513580081887,112.9643536042703,121.41364790507613,186,Selatan,9.163398884453319,Normal
2022-10-12 07:47:00,-8.079779462188618,113.9937726831032,399.15673018598204,132,Tenggara,10.16245886578942,Normal
2022-10-13 17:16:00,-7.936143887003999,112.9029678460786,28.274333882308138,98,Timur,8.853809363484359,Normal
2022-10-13 17:47:00,-8.116973790511711,112.9163286074816,93.50868309568718,56,Timur Laut,6.849274671305568,Normal
2022-10-14 14:32:00,-8.110809881148322,114.2643500987013,264.1802411784024,333,Barat Laut,9.246285827282762,Normal
2022-10-15 12:21:00,-7.900538257138138,112.2788685227812,151.44914279519352,142,Tenggara,8.380727089386673,Normal
2022-10-17 16:26:00,-7.94971778391883,112.3283157352823,115.04054252477944,320,Barat Laut,8.87463546195625,Normal
2022-10-17 21:38:00,-8.065189993375833,112.9756686102681,28.33470501802561,224,Barat Daya,9.879005478536373,Normal
2022-10-17 22:25:00,-8.167472997947385,112.8530095495366,28.274333882308138,51,Timur Laut,11.83471264463045,Normal
2022-10-18 20:43:00,-8.090809008400726,112.9232600563515,33.55843156963614,201,Selatan,5.502473301096733,Normal
2022-10-19 14:08:00,-8.125155362521882,113.9955150817457,32.630563936090255,99,Timur,8.03456936338762,Normal
2022-10-20 05:04:00,-7.914720079490915,112.3071592301241,28.274333882308138,182,Selatan,6.031597208538838,Normal
2022-10-20 16:23:00,-8.101429208379397,112.8569357391927,139.38347427905816,102,Timur,10.12434907054297,Normal
2022-10-21 01:45:00,-7.906880854337232,112.2758942092543,76.85306223829836,133,Tenggara,8.461663023778202,Normal
2022-10-22 11:14:00,-8.122570786398821,114.2446866979007,51.874236633969346,356,Utara,9.57586764221967,Normal
2022-10-23 05:41:00,-8.043656145083402,114.309981856797,109.75894081420107,256,Barat,10.58199792701624,Normal
2022-10-23 12:01:00,-7.915910872880099,112.3148904566563,28.274333882308138,214,Barat Daya,6.390402260921011,Normal
2022-10-23 23:52:00,-8.142107506692255,114.0803560533978,188.51520009124997,286,Barat,8.443173826481068,Normal
2022-10-24 01:29:00,-8.121155160418517,114.0561073620366,221.21816605759017,248,Barat,6.443168834869235,Normal
2022-10-24 10:02:00,-8.067906799257946,114.0812068707187,33.02202388847892,223,Barat Daya,10.64406997706904,Normal
2022-10-24 15:24:00,-7.921503962313334,112.3060490079678,109.21330626333953,185,Selatan,6.0009753604047,Normal
2022-10-25 03:25:00,-8.152981364099514,112.8944518004728,172.27988156796187,34,Timur Laut,8.970852344198617,Normal
2022-10-26 03:57:00,-8.120793887885586,112.9222441343834,28.274333882308138,45,Timur Laut,7.834086994869073,Normal
2022-10-27 02:13:00,-7.95078845839812,112.347568368999,209.38624638013192,304,Barat Laut,10.06103352647131,Normal
2022-10-27 17:54:00,-7.893606263718017,113.0073045563935,100.38186194259684,224,Barat Daya,10.39599947819856,Normal
2022-10-28 04:42:00,-7.96173750920122,112.3387032288714,215.32722106129677,314,Barat Laut,9.726781093414775,Normal
2022-10-28 14:06:00,-7.902126071574,112.3189471343173,136.2016868611515,203,Barat Daya,7.999604274079989,Normal
2022-10-28 20:11:00,-8.089423841867532,112.9286179188242,360.088002437556,210,Barat Daya,6.254087730355749,Normal
2022-10-28 22:20:00,-8.101825741580274,114.0298962518943,45.77176303095592,138,Tenggara,7.890333971415245,Normal
2022-10-30 21:35:00,-8.161619460961075,112.9794226935545,46.738832590868746,312,Barat Laut,10.75802265184596,Normal
2022-10-31 01:24:00,-7.935403511003121,112.298049544251,28.274333882308138,44,Timur Laut,7.565999161988904,Normal
2022-11-01 03:09:00,-7.935504592414176,112.9528861897165,28.274333882308138,210,Barat Daya,9.117173895126419,Normal
2022-11-01 11:38:00,-8.117052597452492,114.0533954225801,58.38493304439996,240,Barat Daya,6.733535859032955,Normal
2022-11-01 22:36:00,-7.877175259824345,113.0042268670792,53.599568791549444,208,Barat Daya,11.16935222473227,Normal
2022-11-01 22:58:00,-8.065541532886488,112.8593202766717,38.0591092903947,128,Tenggara,10.83163755445825,Normal
2022-11-02 00:39:00,-7.881431340988989,112.3316822590972,150.30462109432602,201,Selatan,10.06195606826289,Normal
2022-11-02 05:55:00,-7.90078230546335,112.8938020982786,160.91060772357562,122,Tenggara,10.80323328927685,Normal
2022-11-02 06:12:00,-7.984359362288981,112.9520439859276,216.81412844460243,184,Selatan,13.57934341206614,Normal
2022-11-02 11:54:00,-7.929452387323348,112.9440761338204,28.274333882308138,169,Selatan,7.610522144110922,Normal
2022-11-03 08:49:00,-8.079135270271653,114.2218270576321,136.4786099313643,28,Timur Laut,6.360898083168075,Normal
2022-11-03 11:31:00,-7.899727177962903,112.8918681499543,50.86239035827057,123,Tenggara,10.93244827572537,Normal
2022-11-03 14:05:00,-8.10597548678905,112.9374180560438,123.44708365855053,251,Barat,5.440871264148514,Normal
2022-11-04 05:19:00,-8.115549121861777,114.0741115353676,115.46956350536303,254,Barat,7.572655488513007,Normal
2022-11-06 21:47:00,-8.060757472991952,112.8944085830006,473.901870262527,157,Tenggara,9.358322152716294,Normal
2022-11-07 05:51:00,-8.13114692389815,112.9035975786973,28.274333882308138,48,Timur Laut,8.003139132624131,Normal
2022-11-07 17:28:00,-7.931266766346668,112.9322956785745,28.274333882308138,133,Tenggara,7.354493987953498,Normal
2022-11-07 23:32:00,-8.11071620643595,112.9265391363264,152.8612742385047,351,Utara,10.12804141974258,Normal
2022-11-08 11:40:00,-8.01289979034584,114.2270579151652,67.8006259951197,171,Selatan,8.198841332789286,Normal
2022-11-08 11:48:00,-8.070935203625691,114.2264665049659,28.274333882308138,359,Utara,5.010954235846688,Normal
2022-11-08 12:53:00,-7.918288466800367,112.3189623747089,28.274333882308138,221,Barat Daya,6.650001383942781,Normal
2022-11-09 02:06:00,-8.18196783965189,113.9736532207642,32.28680869246652,47,Timur Laut,11.4555155523058,Normal
2022-11-09 03:06:00,-8.102253715068072,114.022504571342,36.33457751183346,130,Tenggara,7.963211820109676,Normal
2022-11-09 04:35:00,-8.169048628337974,112.8850378491462,214.2906847018885,36,Timur Laut,10.68147682168713,Normal
2022-11-09 21:21:00,-8.102013415378096,112.980625825374,32.31179508845517,264,Barat,8.939060892736103,Normal
2022-11-09 22:42:00,-8.079993558505812,114.2516426247713,33.71218856656926,317,Barat Laut,7.248027309800937,Normal
2022-11-09 23:34:00,-7.920552714165222,112.3001400150644,229.0942971699322,165,Selatan,5.952539161023323,Normal
2022-11-10 01:28:00,-8.187283210113764,114.0517516686566,31.92411863394505,351,Utara,9.889076841045924,Normal
2022-11-10 17:08:00,-8.114019876998855,114.0473049388875,35.136111122266854,241,Barat Daya,6.725973737122445,Normal
2022-11-10 17:55:00,-8.13193327164219,114.0575897605576,28.274333882308138,271,Barat,6.042961079465806,Normal
2022-11-10 23:18:00,-8.14680699338719,112.9806221043369,28.274333882308138,301,Barat Laut,10.39075176416986,Normal
2022-11-11 22:46:00,-7.990430514287084,112.9426931005254,60.65171110923918,184,Selatan,13.61578358387798,Normal
2022-11-12 13:19:00,-8.139753771002612,114.0956315070495,83.44638650123302,284,Barat,9.405286310255176,Normal
2022-11-12 19:18:00,-8.107953463374733,114.1999741141021,92.97488839689574,36,Timur Laut,9.351576614084198,Normal
2022-11-12 20:55:00,-8.19332060142468,114.1040439776913,247.13092689479384,316,Barat Laut,12.00199449081818,Normal
2022-11-12 23:32:00,-7.935957170869551,112.3150062720951,28.274333882308138,326,Barat Laut,7.139142064774093,Normal
2022-11-15 03:54:00,-8.1211543112609,114.1066390272027,306.9824009841258,272,Barat,10.44648946572115,Normal
2022-11-15 11:40:00,-8.117985224192092,112.9311039228238,38.30803981450752,345,Utara,9.408403023755215,Normal
2022-11-15 14:09:00,-7.929382061246758,112.3733075246096,212.08227456992353,280,Barat,11.11464570192286,Normal
2022-11-16 13:32:00,-8.026826222727497,114.3055248960509,37.314510800426035,243,Barat Daya,10.67353289843477,Normal
2022-11-17 07:34:00,-8.024923812591537,114.2168237599789,460.98196301877726,156,Tenggara,7.813616899927894,Normal
2022-11-19 07:51:00,-8.104272399521797,112.9039177430258,37.165754692046455,86,Timur,6.592278257670698,Normal
2022-11-20 01:46:00,-7.860283064033217,112.354036927631,443.97413227182426,210,Barat Daya,11.10433706064199,Normal
2022-11-20 11:28:00,-8.17717944034121,114.0121011383435,58.85755894621117,31,Timur Laut,9.706418469488009,Normal
2022-11-20 11:39:00,-8.124670540093032,112.9138574454021,31.818849082240824,48,Timur Laut,7.304021653257946,Normal
2022-11-22 21:20:00,-8.108541985080299,114.2474939149075,198.88191413554665,351,Utara,8.22254889938366,Normal
2022-11-23 20:44:00,-7.86563852895318,112.3691903814582,187.37515401264426,231,Barat Daya,11.43577502780814,Normal
2022-11-24 05:16:00,-7.869554260797477,113.0058840584318,69.04316002738747,208,Barat Daya,11.71486496951215,Normal
2022-11-24 14:13:00,-8.099627658005607,112.9210164430378,28.274333882308138,79,Timur,5.207491757861036,Normal
2022-11-24 15:16:00,-8.12246634880864,112.9202108780856,28.274333882308138,49,Timur Laut,7.160418915879091,Normal
2022-11-25 02:48:00,-8.124665354875678,114.0696441315417,28.274333882308138,264,Barat,7.025047954272318,Normal
2022-11-25 03:24:00,-8.160814178768735,112.8811450726763,140.37724093465505,41,Timur Laut,10.36000163663583,Normal
2022-11-27 08:30:00,-7.884235469610237,112.9505565615559,282.1801163011248,181,Selatan,9.770313522394185,Normal
2022-11-27 09:05:00,-8.103457549038959,114.0001261885584,146.74319176765763,119,Tenggara,8.954497003477417,Normal
2022-11-27 10:59:00,-7.944383811796463,112.3799737650861,205.88447745678133,286,Barat,11.31610075732389,Normal
2022-11-27 11:07:00,-8.120367480033382,114.2513146168687,91.09682437013961,349,Utara,9.408873823893298,Normal
2022-11-27 13:39:00,-8.138418442032208,113.9817200242912,280.1376928069849,79,Timur,9.292890520676073,Normal
2022-11-28 04:18:00,-7.891893065683884,112.8797505288383,28.274333882308138,125,Tenggara,11.92883884181473,Normal
2022-11-28 14:55:00,-8.110449874575403,114.2814598583423,77.8321163114556,317,Barat Laut,9.988768103929717,Normal
2022-11-28 17:13:00,-8.135724332353854,114.0507092466919,52.790010673478044,277,Barat,5.370621566597759,Normal
2022-11-29 00:56:00,-8.123573326552599,114.0234856837008,28.274333882308138,129,Tenggara,6.700809468895685,Normal
2022-11-29 06:06:00,-8.140956117705523,113.9911505413963,28.274333882308138,72,Timur,8.63507684294605,Normal
2022-11-29 07:00:00,-8.034766600271341,114.248138655177,50.955223967962745,219,Barat Daya,7.022108820544753,Normal
2022-11-29 11:23:00,-8.10842047459957,114.3067442783609,65.45946195064492,308,Barat Laut,11.4542951128641,Normal
2022-11-30 23:14:00,-7.952835833623189,112.8932600308217,178.7623566241261,83,Timur,9.707123725181276,Normal
2022-12-01 02:39:00,-7.946245327009402,112.9595738820773,144.16395386829956,209,Barat Daya,10.72973784191262,Normal
2022-12-01 09:16:00,-7.932298449846623,112.2979928695729,57.15341589622683,55,Timur Laut,7.302700924478254,Normal
2022-12-02 10:24:00,-8.0059173123319,112.9073819890463,55.913312129295996,167,Selatan,12.35102813428966,Normal
2022-12-02 12:54:00,-8.075977339305965,114.2282243627416,28.274333882308138,357,Utara,5.433127641519445,Normal
2022-12-03 11:38:00,-8.161257044093702,112.8668213418293,28.274333882308138,48,Timur Laut,11.15565091061787,Normal
2022-12-03 13:01:00,-7.979530469241193,112.2590880749865,99.9310527565263,40,Timur Laut,10.76354672458278,Normal
2022-12-05 11:48:00,-8.010360375098834,114.2321125926052,104.2459411248569,177,Selatan,8.277882987410228,Normal
2022-12-05 12:11:00,-8.141732252021846,113.9927001308411,28.35437568018122,71,Timur,8.48160544167492,Normal
2022-12-06 09:20:00,-7.914666619357855,112.9723418998253,55.4088573841154,216,Barat Daya,8.878653349362883,Normal
2022-12-07 08:40:00,-8.107668919234092,114.0295253996061,36.892872347732244,132,Tenggara,7.45158885890263,Normal
2022-12-07 17:01:00,-7.864903823118958,112.3767159004205,41.39182496691487,233,Barat Daya,11.64678029217892,Normal
2022-12-07 23:21:00,-7.935782256217968,112.3288526196673,63.66055642774027,312,Barat Laut,8.385977748759387,Normal
2022-12-08 13:29:00,-7.922658763934797,112.9668662460881,34.8752579351089,213,Barat Daya,8.347774273226285,Normal
2022-12-09 14:21:00,-7.990836427963495,112.8846342966832,376.0478985567083,158,Selatan,13.59729800616616,Normal
2022-12-11 03:11:00,-8.07723369596493,114.2380817965378,96.70491918405527,334,Barat Laut,7.361999112221095,Normal
2022-12-11 19:00:00,-7.939022342498498,113.0037961814771,109.33584031075935,261,Barat,8.978001154699383,Normal
2022-12-12 02:43:00,-8.195214071525887,114.007707726198,187.9543628622053,25,Timur Laut,10.93905937282157,Normal
2022-12-12 18:03:00,-7.929116069076243,112.3136893990525,114.1659765724608,325,Barat Laut,7.160119340978239,Normal
2022-12-12 20:31:00,-7.928824120921118,112.9317910738541,28.274333882308138,136,Tenggara,7.177062735955622,Normal
2022-12-13 01:11:00,-8.13200422972082,114.0352283305678,564.2391028366337,63,Timur Laut,5.657907626475803,Normal
2022-12-13 23:03:00,-7.990837610078869,114.2034229416455,30.271074960326736,150,Tenggara,10.52261776186129,Normal
2022-12-14 23:17:00,-8.111676742810255,114.1795428853535,42.18266870453081,51,Timur Laut,10.55665921495184,Normal
2022-12-15 00:27:00,-8.116812755931868,114.051960260017,31.103302344914365,242,Barat Daya,6.764068575674802,Normal
2022-12-15 20:19:00,-8.17799702562909,112.9781728850939,310.21728357744325,321,Barat Laut,11.27378432046689,Normal
2022-12-16 06:52:00,-8.085473973036196,112.9830150483917,29.244710242297884,251,Barat,9.447097741388923,Normal
2022-12-17 11:59:00,-7.969019392441977,112.319758518514,431.16332562738876,339,Utara,9.331183590707772,Normal
2022-12-17 12:19:00,-8.05719292550835,112.8846537386929,78.5165713810759,141,Tenggara,10.1575281466201,Normal
2022-12-17 13:35:00,-8.054392941748072,112.9668315390026,45.28787275671216,218,Barat Daya,10.12506631199257,Normal
2022-12-17 14:40:00,-8.150728270695263,114.1113258305063,158.36358644770493,288,Barat,10.83020631589262,Normal
2022-12-17 21:23:00,-8.152362455965262,112.9605198234528,61.123313083121346,312,Barat Laut,9.416239222799348,Normal
2022-12-18 01:22:00,-8.156610627784293,112.9064919990321,54.62194418084736,17,Utara,8.648339436888724,Normal
2022-12-18 01:46:00,-7.941951060576068,112.9692548961832,28.761401863698648,234,Barat Daya,8.559215417560289,Normal
2022-12-20 14:51:00,-7.888269173331378,112.3244600727147,63.03601519318055,197,Selatan,9.053286428161805,Normal
2022-12-21 05:50:00,-7.936879583782253,112.9604487393465,28.274333882308138,214,Barat Daya,9.507279610572047,Normal
2022-12-21 09:19:00,-8.066347934740596,114.2327668222108,697.1158756830832,331,Barat Laut,7.284426989421121,Normal
2022-12-21 09:32:00,-8.04520323357718,114.2504364293111,53.9490649617627,232,Barat Daya,6.58648846958878,Normal
2022-12-22 15:48:00,-8.084687061148209,114.2707420923038,144.87788185017723,305,Barat Laut,8.835241603570953,Normal
2022-12-23 02:48:00,-8.059843818025794,114.2933151938012,296.6664741045597,264,Barat,8.924551348530416,Normal
2022-12-23 15:37:00,-8.052665159671639,112.8533254039449,144.63753902922065,130,Tenggara,11.55928768477626,Normal
2022-12-23 22:55:00,-7.914596592457943,113.0010542273865,28.274333882308138,239,Barat Daya,9.695941349844215,Normal
2022-12-24 00:51:00,-7.961772272389719,112.3075213499101,91.49113674136888,349,Utara,7.651645408231019,Normal
2022-12-24 09:14:00,-8.062170593597271,114.2864570895154,292.0340603944084,267,Barat,8.203695124468902,Normal
2022-12-25 07:43:00,-8.200434687869832,114.01238539379,312.25380940890784,22,Utara,11.15782133458903,Normal
2022-12-25 16:43:00,-7.863529530678292,112.2447161187513,615.1699762550469,137,Tenggara,11.37587187170202,Normal
2022-12-25 17:46:00,-8.005799811976894,112.9504384266205,75.04603405199161,189,Selatan,12.68055684848367,Normal
2022-12-26 00:54:00,-8.08246301775853,112.8726549906327,58.45029596118132,128,Tenggara,9.349735785665828,Normal
2022-12-26 08:11:00,-8.132271730502964,114.0244370428504,46.96064056912248,75,Timur,5.71393458978558,Normal
2022-12-27 11:44:00,-7.87925594506626,112.3212866050442,98.43332620392623,194,Selatan,9.768721167928485,Normal
2022-12-28 15:13:00,-8.11766209827469,112.9481726654465,28.274333882308138,273,Barat,5.76208161970855,Normal
2022-12-29 13:33:00,-8.027597806863978,114.2060597677773,136.76040682151157,137,Tenggara,8.65512500553777,Normal
2022-12-29 21:48:00,-7.878120527296293,112.8998450255178,28.274333882308138,137,Tenggara,11.55415979103871,Normal
2022-12-30 01:08:00,-7.951346082211142,112.9624151121951,28.274333882308138,172,Selatan,11.80511696180277,Normal
2022-12-30 16:40:00,-7.975208220891299,112.3051497317104,404.4194485704354,357,Utara,8.85768190903432,Normal
2022-12-30 18:34:00,-8.196921154037401,114.0526751866695,69.48685178824212,349,Utara,10.77271252427303,Normal
2022-12-31 22:36:00,-7.921037226607004,112.2969335690573,119.33181945379664,160,Selatan,5.984850491806133,Normal
2023-01-01 01:41:00,-8.062805930203682,114.2334565264673,30.59694785846095,130,Tenggara,5.452943645746149,Normal
2023-01-01 20:33:00,-7.933097997868748,112.3045871595133,228.45540500016745,349,Utara,5.539373975104324,Normal
2023-01-02 10:01:00,-7.961737589078757,112.3227400106372,204.28349214056652,327,Barat Laut,9.065195126355405,Normal
2023-01-02 12:56:00,-7.967316261632204,112.9156216941466,193.6400044152858,61,Timur Laut,8.446608361982918,Normal
2023-01-02 18:11:00,-8.080182448284257,113.9967946239974,28.274333882308138,134,Tenggara,9.859271883398526,Normal
2023-01-02 19:44:00,-8.144631038988072,112.9857949508013,129.8920854226483,300,Barat Laut,10.44949372572594,Normal
2023-01-03 03:47:00,-8.040347945099462,114.2357970636804,52.88677003236507,167,Selatan,6.055927587835582,Normal
2023-01-03 15:55:00,-8.069902776836065,114.2482775476614,111.55776309769006,301,Barat Laut,7.499454644867603,Normal
2023-01-03 17:31:00,-8.125102711609278,112.9074389965364,136.7891038346629,49,Timur Laut,7.541763861922989,Normal
2023-01-04 14:32:00,-8.079438271716592,113.9956030945789,45.71534941080493,134,Tenggara,10.01373958651964,Normal
2023-01-05 09:05:00,-7.939570036555462,112.9548927790628,31.27019365619284,204,Barat Daya,9.909553871415682,Normal
2023-01-05 12:01:00,-7.923955189158407,112.9675009307056,50.66627270356065,213,Barat Daya,8.199207466381162,Normal
2023-01-05 14:06:00,-8.13952990467762,114.0987329891958,28.274333882308138,285,Barat,9.695923695252933,Normal
2023-01-06 19:36:00,-7.935361500969635,112.9612523425547,35.063056037202124,214,Barat Daya,9.632850497455259,Normal
2023-01-07 19:05:00,-8.071178902009141,114.2081478428332,102.94957430291637,52,Timur Laut,7.261822569966982,Normal
2023-01-07 21:34:00,-8.1662661660408,112.9367299666397,266.17571611614153,341,Utara,9.585848882464536,Normal
2023-01-08 00:44:00,-7.96931412028455,112.9020300304654,236.68576899783966,67,Timur Laut,9.272894924584474,Normal
2023-01-08 17:47:00,-8.11110122657799,114.1997444381436,238.45252761293074,35,Timur Laut,9.548347755797874,Normal
2023-01-09 17:49:00,-7.948414825063804,112.2883310561734,85.92720053921052,45,Timur Laut,8.235319064392622,Normal
2023-01-11 07:54:00,-8.148088708846021,113.9847441417136,29.700440327505582,63,Timur Laut,9.374940215595212,Normal
2023-01-12 01:06:00,-8.078326049956864,114.2941421156039,42.87950941501961,292,Barat,9.561806007526615,Normal
2023-01-12 18:39:00,-7.971774103865976,112.3224092550433,141.07531958601405,336,Barat Laut,9.639399344208899,Normal
2023-01-12 23:59:00,-8.113402675127318,114.059027982777,28.274333882308138,243,Barat Daya,7.215516574646792,Normal
2023-01-13 02:19:00,-8.112552923107694,114.0280420889146,40.15812952409112,122,Tenggara,7.001738704443617,Normal
2023-01-13 10:05:00,-8.13033465426592,114.0385095132189,48.880526738955005,257,Barat,4.796574346481425,Normal
2023-01-14 00:55:00,-7.905280155484253,112.9696651653178,225.9028103017195,207,Barat Daya,8.978983587235732,Normal
2023-01-14 02:45:00,-8.179814192476037,114.0249850026129,180.21778897384834,14,Utara,9.1612544517612,Normal
2023-01-14 13:00:00,-8.100048779629471,112.9131802677504,58.06602165854313,76,Timur,5.952524504799697,Normal
2023-01-15 15:40:00,-7.991493117708663,112.8925628743455,85.82258387511116,161,Selatan,13.60806228865373,Normal
2023-01-16 02:16:00,-8.10704042730679,112.9185943102451,43.54762177603789,64,Timur Laut,5.723520478826602,Normal
2023-01-16 18:47:00,-8.134721842258031,112.9375979441264,192.81164343723867,334,Barat Laut,8.278575906513542,Normal
2023-01-18 10:43:00,-7.940390326146277,112.9697344971878,28.274333882308138,228,Barat Daya,8.501861184718429,Normal
2023-01-19 06:48:00,-7.94448858918601,112.9587330903261,28.274333882308138,223,Barat Daya,8.480206613030274,Normal
2023-01-20 04:01:00,-7.948820168144801,112.3692116588604,48.27752386354127,290,Barat,10.83914445917238,Normal
2023-01-21 09:14:00,-8.092002853721429,112.9048746849041,45.667295325920044,146,Tenggara,6.378523184964169,Normal
2023-01-21 12:23:00,-7.996134867449146,114.2745483610056,152.8972195662187,208,Barat Daya,10.42935547027344,Normal
2023-01-21 15:34:00,-7.923539565359265,112.3247604360756,28.274333882308138,313,Barat Laut,7.850155654316859,Normal
2023-01-23 00:00:00,-7.991553063145576,114.2413569581884,34.74039140031716,181,Selatan,10.02335207333307,Normal
2023-01-23 16:00:00,-7.863418455355519,112.2774760930109,253.6694277296419,159,Selatan,10.57035588069309,Normal
2023-01-24 06:55:00,-8.063081449499263,112.9571292415429,356.7550413464792,216,Barat Daya,9.32349054306354,Normal
2023-01-24 08:09:00,-7.934141856532235,112.319096103741,28.274333882308138,312,Barat Laut,7.327811024356071,Normal
2023-01-25 10:12:00,-7.963421575316459,112.2780435711628,28.274333882308138,39,Timur Laut,9.409331187635951,Normal
2023-01-26 01:17:00,-7.883476615824455,112.2648072326428,167.5850765063835,139,Tenggara,10.1228983194466,Normal
2023-01-26 04:12:00,-8.064335716594403,114.29082860947,114.43356623407516,268,Barat,8.621303941949677,Normal
2023-01-27 08:01:00,-7.942791156721676,112.2944228631602,61.71071589467318,41,Timur Laut,7.69468270299159,Normal
2023-01-27 17:45:00,-8.12005247618483,114.0419041917966,47.42364136579046,238,Barat Daya,6.0329950794137,Normal
2023-01-29 10:43:00,-8.138806428683788,114.0187076031325,346.18646407009845,58,Timur Laut,6.680425483376416,Normal
2023-01-30 10:56:00,-8.09935473862563,114.028763798544,324.29300130679377,138,Tenggara,8.087693867110652,Normal
2023-01-30 19:04:00,-8.092750037528255,112.9382658308763,115.2663039350399,223,Barat Daya,6.571887871497275,Normal
2023-01-30 20:12:00,-8.078800156401542,114.2364739677538,91.1732192774886,334,Barat Laut,7.326537169734189,Normal
2023-01-31 04:39:00,-8.118119327093227,112.904650855472,56.40569066790395,58,Timur Laut,7.442751578018722,Normal
2023-01-31 09:25:00,-7.947420348004572,112.9935676072494,577.6255999667167,276,Barat,7.438215596164159,Normal
2023-02-01 04:39:00,-7.921547082814932,112.2931591190499,34.77462355227834,158,Selatan,6.204421189072509,Normal
2023-02-01 19:37:00,-7.909467106458559,112.8991604130075,244.235695985899,123,Tenggara,10.47846902314271,Normal
2023-02-02 00:40:00,-8.02620669453503,114.1745271484799,237.66646279277253,119,Tenggara,10.38828928327155,Normal
2023-02-02 14:23:00,-7.923664734107154,112.2390985768657,147.09606456403054,93,Timur,9.79974411192968,Normal
2023-02-03 08:16:00,-7.912781711140471,112.3221911552893,30.455845133305722,221,Barat Daya,7.292167710100058,Normal
2023-02-03 23:42:00,-8.052030346702354,114.2211558167155,28.274333882308138,137,Tenggara,6.364035132508103,Normal
2023-02-04 10:27:00,-8.120705139154689,112.9004886844543,95.51002537396019,70,Timur,6.896548254301761,Normal
2023-02-04 13:59:00,-8.117213273379011,114.0329094217553,44.84456033308147,114,Tenggara,6.392750704632059,Normal
2023-02-04 18:35:00,-8.113380204995698,114.0248137962789,46.16051536525289,119,Tenggara,6.865245492433482,Normal
2023-02-05 06:20:00,-7.980185731352319,112.358314769575,156.313870201406,318,Barat Laut,11.31220651240587,Normal
2023-02-05 06:27:00,-8.110785502030163,112.9094296978397,124.6303784408821,72,Timur,6.069372669889926,Normal
2023-02-06 02:29:00,-8.120512479088323,112.9025896124498,137.4832343340177,59,Timur Laut,7.482861530176228,Normal
2023-02-07 10:34:00,-8.058409080822006,114.225415024826,59.59774863396113,132,Tenggara,6.007087053679751,Normal
2023-02-07 18:50:00,-7.950543674305526,112.9692033850888,96.02141497968421,185,Selatan,12.38220444509603,Normal
2023-02-07 23:39:00,-8.053575169036726,114.2430186735227,70.88780470499965,167,Selatan,4.983554260684658,Normal
2023-02-08 01:18:00,-8.078564142235265,114.1855264138557,337.1641564283947,70,Timur,8.992723306578823,Normal
2023-02-09 01:17:00,-8.046046854692253,114.2527912577698,34.824100527750204,227,Barat Daya,6.781226209554895,Normal
2023-02-10 22:45:00,-8.159024055786203,113.9736122326543,244.37229844686104,56,Timur Laut,10.50240997152594,Normal
2023-02-11 04:47:00,-7.932885229020457,112.2735876594143,45.45446627345759,59,Timur Laut,9.097661568398724,Normal
2023-02-11 19:23:00,-8.098460943534464,114.0862517748038,151.8378444111044,240,Barat Daya,9.195097346775576,Normal
2023-02-12 09:37:00,-8.167381679616671,112.9021302980953,407.6393025987138,16,Utara,9.636308093037178,Normal
2023-02-13 19:09:00,-7.878880588778923,113.0108810698552,78.53126427358677,228,Barat Daya,11.24977057562174,Normal
2023-02-15 03:11:00,-7.889048195552096,112.3804496527746,103.36736227186047,240,Barat Daya,11.45035485010935,Normal
2023-02-15 18:56:00,-7.945781134066072,112.9671992896642,28.274333882308138,234,Barat Daya,8.463914928916179,Normal
2023-02-18 03:46:00,-8.010033126132335,114.2995034056087,148.2272292476856,230,Barat Daya,10.73760195081054,Normal
